NTP,Gyr-X,Gyr-Y,Gyr-Z,Roughness_Label,Curb_Label
2024-05-28 15:21:50.204,0.26968905,-0.043064732,-0.0077883024,roughness_medium,
2024-05-28 15:21:50.300,-0.51463884,0.048562355,-0.078646585,roughness_medium,
2024-05-28 15:21:50.400,-0.23364908,0.011911522,-0.19226417,roughness_medium,
2024-05-28 15:21:50.501,-0.23731416,-0.17745113,-0.28999972,roughness_medium,
2024-05-28 15:21:50.600,-0.3155026,-0.97643936,-0.20203774,roughness_medium,
2024-05-28 15:21:50.700,-0.29962057,-0.47798797,-0.19715095,roughness_medium,
2024-05-28 15:21:50.802,-0.37414396,-0.8530482,-0.11774081,roughness_medium,
2024-05-28 15:21:50.900,0.25380704,-1.2806413,-0.05054761,roughness_medium,
2024-05-28 15:21:51.000,-0.044286426,-0.7663079,-0.16783029,roughness_medium,
2024-05-28 15:21:51.100,-0.33504972,-1.0485194,-0.04688253,roughness_medium,
2024-05-28 15:21:51.200,0.27824092,-0.61970454,-0.054212693,roughness_medium,
2024-05-28 15:21:51.302,-0.23487078,0.13041589,0.15103199,roughness_medium,
2024-05-28 15:21:51.400,-0.013744064,-0.101706065,0.09483404,roughness_medium,
2024-05-28 15:21:51.501,-0.06872032,0.32222193,0.03863609,roughness_medium,
2024-05-28 15:21:51.602,0.049784053,-0.11392301,-0.07131642,roughness_medium,
2024-05-28 15:21:51.702,-0.5745019,0.16706672,0.14492351,roughness_medium,
2024-05-28 15:21:51.801,0.34299073,0.42362258,0.023975754,roughness_medium,
2024-05-28 15:21:51.900,-0.33504972,-0.030847786,-0.04688253,roughness_medium,
2024-05-28 15:21:52.002,0.11209047,0.014354911,-0.006566608,roughness_medium,
2024-05-28 15:21:52.100,0.13408098,0.8047913,-0.049325917,roughness_medium,
2024-05-28 15:21:52.202,-0.25319618,-0.25930467,-0.07009472,roughness_medium,
2024-05-28 15:21:52.301,0.7290462,-1.8927102,0.16080554,roughness_medium,
2024-05-28 15:21:52.402,-0.86160004,-0.46821442,-0.12384928,roughness_medium,
2024-05-28 15:21:52.500,0.34665582,0.19883078,0.14125843,roughness_medium,
2024-05-28 15:21:52.601,0.26846737,-0.02107423,0.04718795,roughness_medium,
2024-05-28 15:21:52.702,-0.0051922016,-0.15301724,-0.016340164,roughness_medium,
2024-05-28 15:21:52.800,0.3955236,0.13163759,0.053296424,roughness_medium,
2024-05-28 15:21:52.900,-0.25563958,0.4602734,0.15469708,roughness_medium,
2024-05-28 15:21:53.001,0.4395046,-0.095597595,0.004428643,roughness_medium,
2024-05-28 15:21:53.100,0.24525517,-0.038177952,0.006872032,roughness_medium,
2024-05-28 15:21:53.200,0.20738265,1.3643273,-0.93261105,roughness_medium,
2024-05-28 15:21:53.302,-0.058946762,-0.32405448,-0.28633466,roughness_medium,
2024-05-28 15:21:53.401,0.2159345,0.9318475,1.2725476,roughness_medium,
2024-05-28 15:21:53.503,0.12552911,0.85365903,0.15225367,roughness_medium,
2024-05-28 15:21:53.602,-0.014965758,0.029015245,0.1241547,roughness_medium,
2024-05-28 15:21:53.702,0.24281178,0.07177455,0.01175881,roughness_medium,
2024-05-28 15:21:53.804,0.22204298,-0.17867282,0.103385895,roughness_medium,
2024-05-28 15:21:53.902,0.11942064,0.52135813,0.26342788,roughness_medium,
2024-05-28 15:21:54.001,0.15362808,0.6850652,0.17057909,roughness_medium,
2024-05-28 15:21:54.101,-0.04795151,-0.25563958,-0.02611372,roughness_medium,
2024-05-28 15:21:54.200,0.13530266,0.3723114,-0.15194826,roughness_medium,
2024-05-28 15:21:54.302,0.32588702,0.062000997,0.034971006,roughness_medium,
2024-05-28 15:21:54.403,0.1279725,0.25136364,-0.02611372,roughness_medium,
2024-05-28 15:21:54.501,0.20982604,0.3271087,-0.017561859,roughness_medium,
2024-05-28 15:21:54.601,0.36253786,0.14141114,0.09239065,roughness_medium,
2024-05-28 15:21:54.700,-0.07116371,0.60076827,0.10582929,roughness_medium,
2024-05-28 15:21:54.801,0.43583953,0.3087833,0.069178455,roughness_medium,
2024-05-28 15:21:54.902,0.16095825,-0.032069482,-0.049325917,roughness_medium,
2024-05-28 15:21:55.000,0.36742464,-0.5830537,-0.048104223,roughness_medium,
2024-05-28 15:21:55.100,-0.15912572,0.0021379655,0.15103199,roughness_medium,
2024-05-28 15:21:55.201,0.31733516,0.005803049,0.07284354,roughness_medium,
2024-05-28 15:21:55.300,0.2159345,0.088878274,0.18646112,roughness_medium,
2024-05-28 15:21:55.401,0.0387888,-0.10048437,0.09849912,roughness_medium,
2024-05-28 15:21:55.501,-0.14324369,0.38452834,-0.12995775,roughness_medium,
2024-05-28 15:21:55.601,0.16095825,0.47859883,0.08872557,roughness_medium,
2024-05-28 15:21:55.702,-0.16523418,-0.16279079,0.26342788,roughness_medium,
2024-05-28 15:21:55.801,-0.057725064,0.33810395,0.15836215,roughness_medium,
2024-05-28 15:21:55.901,0.013133216,0.044897273,0.0361927,roughness_medium,
2024-05-28 15:21:56.003,0.10964708,-0.0027488125,-0.038330667,roughness_medium,
2024-05-28 15:21:56.102,0.3075616,0.30267483,0.15714046,roughness_medium,
2024-05-28 15:21:56.202,0.02535016,0.39185852,0.13148487,roughness_medium,
2024-05-28 15:21:56.303,0.7302679,-0.22509721,0.1241547,roughness_medium,
2024-05-28 15:21:56.400,-0.16767757,-0.13713521,-0.16172181,roughness_medium,
2024-05-28 15:21:56.500,0.38697174,-0.4718795,-0.228915,roughness_medium,
2024-05-28 15:21:56.600,0.037567105,0.4639385,-0.140953,roughness_medium,
2024-05-28 15:21:56.702,0.03634541,0.051005747,0.008093726,roughness_medium,
2024-05-28 15:21:56.803,0.02779355,0.05833591,0.13148487,roughness_medium,
2024-05-28 15:21:56.901,-0.23609246,-0.12247488,0.07040015,roughness_medium,
2024-05-28 15:21:57.002,0.29167956,0.25380704,-0.059099473,roughness_medium,
2024-05-28 15:21:57.101,-0.26296973,0.12186403,0.003206948,roughness_medium,
2024-05-28 15:21:57.201,0.21104772,-0.34726667,0.06306998,roughness_medium,
2024-05-28 15:21:57.303,-0.19821994,0.2635806,0.04718795,roughness_medium,
2024-05-28 15:21:57.401,0.14751962,-0.71010995,0.3965926,roughness_medium,
2024-05-28 15:21:57.500,-0.12125318,-0.3362714,-0.19592926,roughness_medium,
2024-05-28 15:21:57.600,-0.3655921,-0.5427378,0.41003123,roughness_medium,
2024-05-28 15:21:57.704,0.35276428,-0.58061033,-0.0077883024,roughness_medium,
2024-05-28 15:21:57.800,-0.19455485,-0.75653434,-0.068873025,roughness_medium,
2024-05-28 15:21:57.900,-0.13347013,-0.44744563,-0.21058959,roughness_medium,
2024-05-28 15:21:58.000,0.026571855,-0.20921518,-0.1641652,roughness_medium,
2024-05-28 15:21:58.101,-0.14568707,0.03268033,0.034971006,roughness_medium,
2024-05-28 15:21:58.202,0.22570807,-0.2507528,0.044744562,roughness_medium,
2024-05-28 15:21:58.301,-0.17378604,-0.013744064,0.08261709,roughness_medium,
2024-05-28 15:21:58.401,0.09132166,0.22326468,0.06062659,roughness_medium,
2024-05-28 15:21:58.502,-0.3839175,-0.17622943,-0.13606623,roughness_medium,
2024-05-28 15:21:58.603,0.29412296,0.66673976,0.026419144,roughness_medium,
2024-05-28 15:21:58.701,-0.2947338,0.38575006,0.05451812,roughness_medium,
2024-05-28 15:21:58.804,0.39185852,0.029015245,0.07773031,roughness_medium,
2024-05-28 15:21:58.900,-0.025961008,-0.24708772,0.07650862,roughness_medium,
2024-05-28 15:21:59.000,0.11209047,0.34421244,0.10827268,roughness_medium,
2024-05-28 15:21:59.102,0.44316968,0.20860434,-0.122627586,roughness_medium,
2024-05-28 15:21:59.203,-0.25930467,-0.054059982,-0.08964183,roughness_medium,
2024-05-28 15:21:59.300,0.1927223,0.60076827,-0.22524993,roughness_medium,
2024-05-28 15:21:59.401,-0.24586602,0.118198946,-0.11529742,roughness_medium,
2024-05-28 15:21:59.502,0.09132166,0.15973656,0.05451812,roughness_medium,
2024-05-28 15:21:59.602,-0.3155026,0.762032,0.10827268,roughness_medium,
2024-05-28 15:21:59.700,-0.1847813,0.6398625,-0.013896775,roughness_medium,
2024-05-28 15:21:59.800,-0.06139015,-0.17134266,-0.10552386,roughness_medium,
2024-05-28 15:21:59.902,-0.5891622,-0.32405448,0.02275406,roughness_medium,
2024-05-28 15:22:00.002,0.035123717,-0.049173206,-0.21303298,roughness_medium,
2024-05-28 15:22:00.100,-0.46210596,-0.6917845,-0.39873055,roughness_medium,
2024-05-28 15:22:00.202,-0.05283829,0.4382829,-0.22524993,roughness_medium,
2024-05-28 15:22:00.302,-0.3423799,-1.4089192,-0.18371232,roughness_medium,
2024-05-28 15:22:00.400,-0.10414946,-0.13591352,-0.09941539,roughness_medium,
2024-05-28 15:22:00.500,-0.0027488125,-0.3155026,-0.10552386,roughness_medium,
2024-05-28 15:22:00.603,-0.0027488125,0.16706672,0.020310672,roughness_medium,
2024-05-28 15:22:00.704,0.5054761,0.3246653,0.1913479,roughness_medium,
2024-05-28 15:22:00.801,-0.06994201,0.85121566,0.23166382,roughness_medium,
2024-05-28 15:22:00.900,0.54212695,0.24769856,0.19745637,roughness_medium,
2024-05-28 15:22:01.003,0.37841988,-1.2122264,0.16691402,roughness_medium,
2024-05-28 15:22:01.101,0.32222193,0.5946598,0.032527618,roughness_medium,
2024-05-28 15:22:01.201,-0.06627693,0.5054761,-0.01267508,roughness_medium,
2024-05-28 15:22:01.301,0.5042544,0.8951967,0.26709297,roughness_medium,
2024-05-28 15:22:01.402,0.05467083,-0.15668233,0.17057909,roughness_medium,
2024-05-28 15:22:01.501,0.062000997,0.2159345,0.091168955,roughness_medium,
2024-05-28 15:22:01.602,0.21104772,0.24281178,0.2170035,roughness_medium,
2024-05-28 15:22:01.701,0.34421244,0.0009162709,0.12171131,roughness_medium,
2024-05-28 15:22:01.800,0.049784053,0.3710897,0.11438115,roughness_medium,
2024-05-28 15:22:01.901,0.23425992,0.5005893,0.16324893,roughness_medium,
2024-05-28 15:22:02.001,0.21471281,-0.12369657,0.18279605,roughness_medium,
2024-05-28 15:22:02.102,0.0021379655,0.057114217,0.15836215,roughness_medium,
2024-05-28 15:22:02.200,0.4834856,0.2367033,0.056961507,roughness_medium,
2024-05-28 15:22:02.301,-0.13591352,0.20616095,0.12659809,roughness_medium,
2024-05-28 15:22:02.402,0.011911522,-0.22143213,0.07284354,roughness_medium,
2024-05-28 15:22:02.501,-0.18600298,-0.7663079,-0.0151184695,roughness_medium,
2024-05-28 15:22:02.600,0.3307738,-0.1615691,-0.17149536,roughness_medium,
2024-05-28 15:22:02.703,0.05222744,-0.040621344,0.1021642,roughness_medium,
2024-05-28 15:22:02.800,0.20493926,0.11575556,0.25487602,roughness_medium,
2024-05-28 15:22:02.902,-0.073607095,-0.15057385,0.14248012,roughness_medium,
2024-05-28 15:22:03.001,-0.073607095,-0.26419145,0.12171131,roughness_medium,
2024-05-28 15:22:03.101,-0.34848836,0.5958815,0.048409645,roughness_medium,
2024-05-28 15:22:03.202,0.1524064,0.27213246,-0.08231167,roughness_medium,
2024-05-28 15:22:03.300,-0.0943759,0.23425992,-0.037108973,roughness_medium,
2024-05-28 15:22:03.401,0.13285927,0.45660833,-0.032222193,roughness_medium,
2024-05-28 15:22:03.501,-0.21410197,-0.05650337,-0.10430217,roughness_medium,
2024-05-28 15:22:03.602,0.16340165,-0.229984,-0.00045813544,roughness_medium,
2024-05-28 15:22:03.700,-0.011300675,-0.08215895,0.08506048,roughness_medium,
2024-05-28 15:22:03.801,0.048562355,-0.13102673,0.24510247,roughness_medium,
2024-05-28 15:22:03.901,-0.011300675,-0.16523418,0.032527618,roughness_medium,
2024-05-28 15:22:04.002,0.19883078,-0.64291674,0.056961507,roughness_medium,
2024-05-28 15:22:04.101,-0.46577105,0.04734066,-0.12140589,roughness_medium,
2024-05-28 15:22:04.202,-0.065055236,-0.067498624,-0.20692451,roughness_medium,
2024-05-28 15:22:04.303,-0.24586602,-0.7553126,-0.12995775,roughness_medium,
2024-05-28 15:22:04.402,-0.11514471,-0.28984702,-0.017561859,roughness_medium,
2024-05-28 15:22:04.501,-0.15546063,-0.0723854,0.021532366,roughness_medium,
2024-05-28 15:22:04.602,-0.060168456,-0.55251133,-0.018783553,roughness_medium,
2024-05-28 15:22:04.702,0.07910472,0.30023143,-0.109188944,roughness_medium,
2024-05-28 15:22:04.800,0.27579755,-0.22509721,-0.15439165,roughness_medium,
2024-05-28 15:22:04.900,-0.31428093,-0.16889927,0.028862532,roughness_medium,
2024-05-28 15:22:05.003,0.4162924,0.49081576,0.012980504,roughness_medium,
2024-05-28 15:22:05.100,0.18294875,-0.28373855,-0.24479704,roughness_medium,
2024-05-28 15:22:05.201,-0.1395786,-0.08826743,0.1253764,roughness_medium,
2024-05-28 15:22:05.301,0.41018394,0.7559235,0.24388076,roughness_medium,
2024-05-28 15:22:05.403,-0.21043688,0.2892362,0.08506048,roughness_medium,
2024-05-28 15:22:05.500,-0.12858334,-0.32283276,0.14003673,roughness_medium,
2024-05-28 15:22:05.601,-0.22387552,0.43583953,-0.1421747,roughness_medium,
2024-05-28 15:22:05.702,-0.24586602,0.09987353,-0.22036316,roughness_medium,
2024-05-28 15:22:05.800,0.7791357,0.8060129,0.17180079,roughness_medium,
2024-05-28 15:22:05.900,-0.45966256,0.26113722,0.16080554,roughness_medium,
2024-05-28 15:22:06.002,0.52990997,0.44439137,0.15225367,roughness_medium,
2024-05-28 15:22:06.103,0.11331217,-0.043064732,0.34528142,roughness_medium,
2024-05-28 15:22:06.200,1.0503519,-0.6453601,0.17180079,roughness_medium,
2024-05-28 15:22:06.301,-0.3631487,0.05467083,0.11560284,roughness_medium,
2024-05-28 15:22:06.400,-0.5842754,0.5238015,0.032527618,roughness_medium,
2024-05-28 15:22:06.503,0.48592898,0.5286883,0.1473669,roughness_medium,
2024-05-28 15:22:06.601,-0.14813046,0.033902023,0.065513365,roughness_medium,
2024-05-28 15:22:06.701,0.02779355,-0.18722469,-0.016340164,roughness_medium,
2024-05-28 15:22:06.802,0.83044684,-0.32527617,0.050853033,roughness_medium,
2024-05-28 15:22:06.900,-0.44500223,-0.2727433,0.16569231,roughness_medium,
2024-05-28 15:22:07.001,0.3710897,0.27579755,0.061848287,roughness_medium,
2024-05-28 15:22:07.100,0.1524064,-0.21165858,-0.04566083,roughness_medium,
2024-05-28 15:22:07.201,-0.2947338,0.18050537,0.05207473,roughness_medium,
2024-05-28 15:22:07.300,0.14629792,-0.19577655,-0.16783029,roughness_medium,
2024-05-28 15:22:07.401,0.02535016,-0.6026008,-0.21303298,roughness_medium,
2024-05-28 15:22:07.502,0.08154811,0.42362258,0.04352287,roughness_medium,
2024-05-28 15:22:07.603,-0.3155026,-0.04795151,-0.11285403,roughness_medium,
2024-05-28 15:22:07.702,0.03268033,-0.23120569,-0.1873774,roughness_medium,
2024-05-28 15:22:07.802,-0.16767757,-0.813954,-0.23380178,roughness_medium,
2024-05-28 15:22:07.900,-0.4462239,0.3503209,-0.12751436,roughness_medium,
2024-05-28 15:22:08.000,0.13652436,-0.17012095,-0.07009472,roughness_medium,
2024-05-28 15:22:08.101,-0.024739314,-0.09681929,0.055739813,roughness_medium,
2024-05-28 15:22:08.202,-0.19944163,0.40774053,-0.052991,roughness_medium,
2024-05-28 15:22:08.300,-0.29106873,-0.3423799,-0.07131642,roughness_medium,
2024-05-28 15:22:08.400,-0.17622943,-0.3594836,-0.054212693,roughness_medium,
2024-05-28 15:22:08.502,-0.15668233,-0.4083514,-0.048104223,roughness_medium,
2024-05-28 15:22:08.602,-0.13469182,-0.5390727,0.13514996,roughness_medium,
2024-05-28 15:22:08.700,-0.1835596,0.20005247,0.017867282,roughness_medium,
2024-05-28 15:22:08.801,-0.3423799,-0.6685723,-0.19959435,roughness_medium,
2024-05-28 15:22:08.903,-0.117588095,-0.4950917,0.0581832,roughness_medium,
2024-05-28 15:22:09.002,-0.065055236,0.3246653,0.042301174,roughness_medium,
2024-05-28 15:22:09.101,0.1487413,-0.99476475,-0.022448637,roughness_medium,
2024-05-28 15:22:09.201,-0.14324369,0.441948,0.039857782,roughness_medium,
2024-05-28 15:22:09.302,0.049784053,0.7583669,0.04963134,roughness_medium,
2024-05-28 15:22:09.402,0.15973656,-0.067498624,-0.03955236,roughness_medium,
2024-05-28 15:22:09.501,-0.040621344,0.04734066,-0.044439137,roughness_medium,
2024-05-28 15:22:09.602,0.38819343,-0.04550812,-0.1421747,roughness_medium,
2024-05-28 15:22:09.700,-0.19333316,-0.40224293,-0.08597675,roughness_medium,
2024-05-28 15:22:09.800,0.2586938,0.5201364,-0.08108997,roughness_medium,
2024-05-28 15:22:09.902,-0.055281676,-0.21776704,0.09361234,roughness_medium,
2024-05-28 15:22:10.001,0.35765108,-0.018630842,-0.00167983,roughness_medium,
2024-05-28 15:22:10.100,0.27213246,0.11575556,0.0801737,roughness_medium,
2024-05-28 15:22:10.202,0.2635806,-0.14202198,-0.1861557,roughness_medium,
2024-05-28 15:22:10.301,-0.12491827,-0.14690876,0.13270657,roughness_medium,
2024-05-28 15:22:10.400,0.14018944,0.5115846,0.14370182,roughness_medium,
2024-05-28 15:22:10.501,0.24281178,-0.6368083,-0.004123219,roughness_medium,
2024-05-28 15:22:10.601,0.13285927,0.31855685,0.20112146,roughness_medium,
2024-05-28 15:22:10.704,0.102316916,-0.11392301,0.09361234,roughness_medium,
2024-05-28 15:22:10.802,0.20738265,0.110868774,0.08994726,roughness_medium,
2024-05-28 15:22:10.900,0.2159345,0.51036286,0.1021642,roughness_medium,
2024-05-28 15:22:11.002,0.016798299,0.7082774,0.1681357,roughness_medium,
2024-05-28 15:22:11.102,0.29534465,0.40651885,0.11071607,roughness_medium,
2024-05-28 15:22:11.200,-0.13591352,0.589773,0.26342788,roughness_medium,
2024-05-28 15:22:11.301,0.36131614,-0.26419145,0.075286925,roughness_medium,
2024-05-28 15:22:11.402,-0.38636088,0.53357506,0.010537115,roughness_medium,
2024-05-28 15:22:11.500,0.20249587,0.62886727,0.14492351,roughness_medium,
2024-05-28 15:22:11.602,-0.043064732,-0.3888043,-0.017561859,roughness_medium,
2024-05-28 15:22:11.703,0.13652436,0.33566058,0.11193776,roughness_medium,
2024-05-28 15:22:11.802,0.0009162709,0.35642937,0.15347537,roughness_medium,
2024-05-28 15:22:11.900,0.35642937,0.021685077,0.023975754,roughness_medium,
2024-05-28 15:22:12.000,-0.08093726,0.092543356,-0.17149536,roughness_medium,
2024-05-28 15:22:12.102,0.18050537,0.34543413,-0.017561859,roughness_medium,
2024-05-28 15:22:12.200,-0.0051922016,-0.51463884,-0.08964183,roughness_medium,
2024-05-28 15:22:12.300,0.105982,0.1951657,0.1253764,roughness_medium,
2024-05-28 15:22:12.401,-0.13347013,0.30267483,0.048409645,roughness_medium,
2024-05-28 15:22:12.501,0.09743014,-0.41812494,0.06673507,roughness_medium,
2024-05-28 15:22:12.600,0.23548162,-0.17867282,0.019088976,roughness_medium,
2024-05-28 15:22:12.701,-0.17500775,0.13285927,0.010537115,roughness_medium,
2024-05-28 15:22:12.801,0.15484978,-0.7174401,-0.07375981,roughness_medium,
2024-05-28 15:22:12.902,0.17439689,0.07177455,0.06673507,roughness_medium,
2024-05-28 15:22:13.000,-0.16279079,-0.39979953,0.003206948,roughness_medium,
2024-05-28 15:22:13.101,0.15362808,0.6190937,0.0581832,roughness_medium,
2024-05-28 15:22:13.203,-0.17867282,-0.7430957,-0.16783029,roughness_medium,
2024-05-28 15:22:13.300,0.20127417,0.09132166,-0.060321167,roughness_medium,
2024-05-28 15:22:13.401,-0.3191677,0.40407547,0.15103199,roughness_medium,
2024-05-28 15:22:13.501,0.0839915,-0.6221479,-0.024892027,roughness_medium,
2024-05-28 15:22:13.601,-0.046729814,-0.52563405,-0.08108997,roughness_medium,
2024-05-28 15:22:13.700,0.19150062,-0.30817243,-0.103080474,roughness_medium,
2024-05-28 15:22:13.801,0.07177455,0.21104772,0.1681357,roughness_medium,
2024-05-28 15:22:13.902,-0.051616594,0.7314896,0.25365433,roughness_medium,
2024-05-28 15:22:14.002,0.086434886,-0.15790401,0.055739813,roughness_medium,
2024-05-28 15:22:14.100,0.17928366,-0.2776301,-0.021226943,roughness_medium,
2024-05-28 15:22:14.201,0.07177455,0.17806198,0.15225367,roughness_medium,
2024-05-28 15:22:14.302,0.28801447,0.0045813546,0.15347537,roughness_medium,
2024-05-28 15:22:14.401,0.23425992,-0.32771957,0.2365506,roughness_medium,
2024-05-28 15:22:14.500,0.04367558,0.25502872,0.1241547,roughness_medium,
2024-05-28 15:22:14.601,0.070552856,0.38941512,-0.021226943,roughness_medium,
2024-05-28 15:22:14.701,0.25014195,-0.18966807,-0.16172181,roughness_medium,
2024-05-28 15:22:14.800,-0.1163664,0.56411743,-0.021226943,roughness_medium,
2024-05-28 15:22:14.903,-0.018630842,0.27701923,-0.004123219,roughness_medium,
2024-05-28 15:22:15.002,0.12186403,-0.6184828,0.012980504,roughness_medium,
2024-05-28 15:22:15.101,-0.21288027,-0.13469182,-0.06398625,roughness_medium,
2024-05-28 15:22:15.203,0.1487413,0.46760356,-0.08719844,roughness_medium,
2024-05-28 15:22:15.300,0.14751962,0.31611344,0.14981028,roughness_medium,
2024-05-28 15:22:15.402,0.053449135,-0.08093726,-0.00045813544,roughness_medium,
2024-05-28 15:22:15.501,-0.317946,-0.0015271181,-0.0029015245,roughness_medium,
2024-05-28 15:22:15.601,-0.09315421,-0.013744064,-0.017561859,roughness_medium,
2024-05-28 15:22:15.702,-0.13102673,0.64963603,0.041079476,roughness_medium,
2024-05-28 15:22:15.800,-0.054059982,-0.37292224,-0.13117945,roughness_medium,
2024-05-28 15:22:15.900,-0.05283829,-0.3423799,0.24998924,roughness_medium,
2024-05-28 15:22:16.002,0.0021379655,-0.23120569,0.15958385,roughness_medium,
2024-05-28 15:22:16.102,-0.018630842,0.09498675,0.15591876,roughness_medium,
2024-05-28 15:22:16.200,0.105982,-0.1615691,-0.04566083,roughness_medium,
2024-05-28 15:22:16.302,-0.10903624,-0.4046863,-0.2509055,roughness_medium,
2024-05-28 15:22:16.401,0.10964708,-0.273965,0.02275406,roughness_medium,
2024-05-28 15:22:16.502,0.0021379655,0.120642334,0.059404895,roughness_medium,
2024-05-28 15:22:16.601,0.088878274,0.16340165,-0.033443887,roughness_medium,
2024-05-28 15:22:16.701,-0.058946762,0.16340165,-0.05054761,roughness_medium,
2024-05-28 15:22:16.802,-0.008857286,0.20738265,0.07162184,roughness_medium,
2024-05-28 15:22:16.905,-0.08093726,0.20005247,0.35138988,roughness_medium,
2024-05-28 15:22:17.000,-0.15301724,0.0387888,0.10949437,roughness_medium,
2024-05-28 15:22:17.103,0.016798299,0.21959959,-0.13606623,roughness_medium,
2024-05-28 15:22:17.201,-0.23975755,-0.8261709,-0.14828317,roughness_medium,
2024-05-28 15:22:17.300,0.07543964,-0.2043284,-0.228915,roughness_medium,
2024-05-28 15:22:17.402,-0.25808296,-0.028404398,-0.32665056,roughness_medium,
2024-05-28 15:22:17.501,-0.006413896,-0.19577655,-0.19348587,roughness_medium,
2024-05-28 15:22:17.600,0.12675081,0.098651834,0.02519745,roughness_medium,
2024-05-28 15:22:17.701,-0.13224843,-0.30695075,-0.1201842,roughness_medium,
2024-05-28 15:22:17.801,0.08521319,0.12552911,-0.05054761,roughness_medium,
2024-05-28 15:22:17.908,-0.08093726,0.008246438,-0.00045813544,roughness_medium,
2024-05-28 15:22:18.001,0.09743014,0.35887277,0.0801737,roughness_medium,
2024-05-28 15:22:18.102,-0.19088978,-0.25563958,0.008093726,roughness_medium,
2024-05-28 15:22:18.202,0.17928366,-0.3362714,0.17302248,roughness_medium,
2024-05-28 15:22:18.302,-0.19944163,0.26846737,0.16080554,roughness_medium,
2024-05-28 15:22:18.401,0.13774605,0.13530266,-0.059099473,roughness_medium,
2024-05-28 15:22:18.501,-0.21043688,-0.3875826,-0.020005248,roughness_medium,
2024-05-28 15:22:18.601,0.21837789,0.33443886,0.03130592,roughness_medium,
2024-05-28 15:22:18.700,0.08521319,0.0045813546,-0.103080474,roughness_medium,
2024-05-28 15:22:18.802,-0.06261184,-0.032069482,-0.02611372,roughness_medium,
2024-05-28 15:22:18.900,0.29900974,-0.28984702,-0.17271706,roughness_medium,
2024-05-28 15:22:19.003,-0.2678565,-0.2055501,-0.2545706,roughness_medium,
2024-05-28 15:22:19.100,0.43095273,0.25380704,-0.027335415,roughness_medium,
2024-05-28 15:22:19.201,0.030236939,-0.011300675,0.05451812,roughness_medium,
2024-05-28 15:22:19.300,-0.13347013,-0.083380654,0.37582377,roughness_medium,
2024-05-28 15:22:19.401,0.018019995,0.39796698,0.20478654,roughness_medium,
